fico_range_low,annual_inc,dti,loan_amnt,revol_bal,loan_status
695,89000.0,7.86,20000,6997,0
670,55000.0,17.83,16000,9152,0
700,93672.0,20.67,14000,41500,1
665,155000.0,18.66,25000,34657,1
705,24000.0,21.75,5650,5522,1
675,47000.0,25.79,7800,15306,1
670,38000.0,21.48,12125,16110,0
695,40000.0,15.9,8000,10272,1
715,70000.0,13.82,14000,14428,1
660,42000.0,5.0,6000,5199,1
665,77000.0,11.75,16800,20336,0
695,86000.0,18.8,20000,25039,1
700,101000.0,1.71,30000,7280,1
675,55000.0,27.45,10000,11088,1
665,51000.0,21.67,14400,11572,1
695,37000.0,18.2,14575,11792,1
715,60000.0,27.59,15000,40364,1
665,50000.0,7.83,11875,6113,1
670,80000.0,21.54,18400,12329,0
685,66300.0,19.87,15000,12036,1
755,76000.0,4.01,8000,6696,1
705,66000.0,31.29,8225,8070,0
665,120000.0,15.54,35000,42247,1
710,200000.0,15.36,34475,26465,1
685,102350.0,24.96,9350,29575,1
700,44000.0,49.17,6000,25567,1
660,51000.0,12.33,5000,6113,0
660,30000.0,7.32,5000,2035,0
660,69000.0,27.77,21350,10173,1
720,48000.0,27.98,19125,9195,1
745,150000.0,10.23,24675,20636,1
745,93000.0,24.55,28000,14683,1
690,58000.0,15.15,10000,6171,1
675,52000.0,14.75,18800,10821,1
720,50000.0,15.84,14400,10743,1
800,40000.0,14.37,11025,5196,0
695,123492.0,21.22,11200,20604,1
695,120000.0,15.7,21600,12012,1
665,120000.0,9.36,10000,12586,1
665,45000.0,1.33,2000,1224,1
690,32000.0,25.13,9600,13019,1
695,58240.0,13.66,8000,9764,1
660,60000.0,20.82,10000,5791,0
690,82000.0,25.71,2500,10082,1
675,103000.0,22.11,30000,19673,0
685,50000.0,17.91,12000,8184,1
660,42570.0,20.72,8000,5054,0
695,172300.0,13.52,27600,39115,1
680,67000.0,11.36,8000,8037,1
700,45000.0,24.03,13000,28597,1
680,38400.0,24.19,6000,6503,1
665,165000.0,7.02,14500,24580,1
690,55000.0,29.04,10175,3835,1
665,100000.0,21.55,11500,37397,1
660,42000.0,18.09,4000,5626,1
695,96000.0,21.49,11800,3123,1
735,63000.0,21.7,27675,35766,1
830,200000.0,8.91,35000,133,1
660,63000.0,12.29,3500,8034,1
665,150000.0,14.36,13500,8651,1
660,42000.0,26.4,12000,10278,0
675,50000.0,27.39,7200,6518,1
765,110000.0,6.82,10000,7225,1
680,110000.0,7.61,20000,7463,1
660,58500.0,24.74,29225,13805,1
690,80000.0,13.55,15000,7952,1
675,10000.0,32.53,2050,3837,0
710,22000.0,27.71,5000,3738,1
665,51431.0,17.74,5000,17959,0
750,80000.0,20.0,8000,11101,1
680,152000.0,27.78,10000,78493,1
680,160000.0,23.6,15000,19352,1
660,68000.0,8.39,20000,14967,0
720,63000.0,17.71,10000,26128,1
680,35000.0,31.45,10000,10342,1
695,45000.0,25.63,6000,6055,1
690,33000.0,15.6,16500,10787,1
770,275000.0,16.01,15000,6702,1
690,70000.0,19.63,10000,13973,1
660,60000.0,15.94,11850,4826,0
795,240000.0,22.9,35000,28083,1
715,64620.37,33.2,30000,16179,1
660,101000.0,14.66,8000,11898,1
685,73000.0,39.87,30000,40537,1
700,50000.0,6.48,15000,9141,1
760,80000.0,14.73,35000,20941,0
680,51500.0,37.54,15000,21272,1
695,129000.0,15.93,15000,14250,1
665,61000.0,17.43,14000,34270,1
675,115000.0,13.18,28000,20631,1
670,65000.0,23.97,17875,7684,0
700,110000.0,11.08,16000,16507,1
665,45000.0,2.4,9000,2081,1
675,45000.0,1.33,5000,1924,1
660,58000.0,32.86,14375,10133,1
680,80000.0,18.47,5500,7044,0
695,40000.0,29.61,5700,7679,1
705,80000.0,27.62,11000,20002,1
690,38000.0,17.75,11500,12856,1
690,52000.0,21.21,23900,16578,0
755,22500.0,15.57,8000,9513,0
820,69000.0,16.35,11000,5976,1
695,57894.0,36.69,17600,15795,0
680,94000.0,6.38,2375,8639,1
665,96000.0,11.59,15000,13324,1
685,64200.0,26.49,13375,18019,1
705,35000.0,25.0,8400,5733,1
665,65000.0,30.89,3000,23971,1
685,34000.0,13.98,11375,3382,0
680,50000.0,10.35,10000,8463,1
720,42000.0,12.91,18900,16340,1
685,49000.0,19.91,5000,284,1
730,39000.0,21.45,3000,15267,0
700,28600.0,32.94,10000,12152,1
685,60000.0,34.52,21000,2547,0
690,49000.0,23.02,10000,20399,1
660,27150.0,39.79,5725,14355,0
660,25000.0,22.66,2800,10854,1
695,35000.0,32.99,6025,11070,1
750,80000.0,23.67,15000,21855,1
700,57000.0,33.64,12000,7092,1
685,50000.0,24.34,5000,31162,1
660,26000.0,8.37,3500,3430,1
680,103000.0,14.3,14000,19175,1
675,138927.99,10.21,22500,22487,1
730,30000.0,30.04,7775,8351,1
710,66768.0,14.12,10000,9222,0
670,22000.0,25.91,5000,4910,1
685,65000.0,14.72,7000,7249,1
685,55000.0,16.87,15000,14300,1
665,50000.0,26.6,14400,8595,1
685,120000.0,25.33,5000,52769,0
675,39000.0,7.38,8650,8558,1
660,75000.0,7.14,9600,10793,1
725,88000.0,23.22,35000,29441,1
675,47200.0,15.56,3750,5762,1
675,51000.0,14.09,17275,18992,1
780,185000.0,20.06,16800,24179,1
710,63000.0,26.2,5000,14790,1
690,138000.0,12.08,35000,23692,1
730,125000.0,7.31,12000,9324,1
735,40000.0,28.5,10875,1998,1
690,59998.0,34.91,5000,5613,1
810,70000.0,27.88,12000,11426,1
670,31000.0,36.12,12800,2415,0
665,49920.0,39.23,12000,2293,0
720,34000.0,19.84,6000,6009,1
690,550000.0,1.07,30000,18330,1
720,102500.0,21.22,20000,25999,1
685,70000.0,29.95,5000,3352,0
660,50000.0,7.32,10000,9741,1
705,70000.0,14.66,11425,571,1
715,54000.0,23.78,21000,15463,1
740,40000.0,26.67,5000,3340,0
680,95000.0,12.57,12000,19096,1
660,40000.0,14.67,5600,6141,1
660,62000.0,19.32,9000,14709,1
690,75000.0,14.11,12800,22211,1
695,70000.0,21.31,12000,12106,1
665,89000.0,6.23,13000,18766,1
660,35000.0,7.48,5750,2457,1
660,250000.0,11.33,15000,19337,1
680,100000.0,23.29,35000,54688,0
690,35000.0,26.85,3000,11382,1
675,280000.0,9.9,35000,7345,1
660,100000.0,19.08,35000,39072,1
715,40000.0,28.11,8000,8302,1
705,65000.0,14.0,28550,19801,0
660,32000.0,23.44,7000,5102,1
700,20900.0,19.07,7500,11755,1
665,65000.0,7.2,6000,4874,1
660,65000.0,27.31,15000,17576,1
735,82000.0,10.36,15000,28646,1
765,78000.0,16.75,6600,16206,1
680,100000.0,22.8,7500,12386,0
680,78000.0,22.94,9525,39823,1
680,34000.0,16.11,12000,5034,1
685,90000.0,15.24,11200,36285,0
700,79000.0,24.64,10625,25156,1
690,72000.0,29.85,20500,22832,1
660,51000.0,2.89,11000,6106,0
685,54000.0,19.07,7100,8650,1
685,95000.0,9.15,15000,14481,0
690,87000.0,24.99,12000,28145,0
695,57000.0,18.72,7000,3774,1
680,70000.0,10.41,2000,4976,1
670,95000.0,6.19,23475,4852,1
660,250000.0,19.92,8000,17771,1
690,175000.0,14.54,35000,22550,1
705,53000.0,25.25,7025,3436,1
695,250000.0,2.59,25000,14417,1
670,50000.0,17.21,4000,10098,1
670,60000.0,17.66,21000,5750,0
760,40000.0,16.02,4000,6183,0
820,52000.0,21.83,8000,6755,1
685,120000.0,25.84,25000,19600,1
700,72000.0,19.05,24000,25377,1
715,85000.0,21.67,9800,18175,1
710,44000.0,34.56,6250,7757,1
665,59919.0,19.51,15000,6477,0
660,40000.0,14.19,12000,10106,1
665,60000.0,19.6,5000,12996,1
695,45000.0,16.05,9000,8679,0
775,145000.0,10.14,6000,13709,1
700,65000.0,6.98,11000,9210,1
680,50000.0,13.95,16000,16109,1
675,89581.0,11.92,8000,14650,1
690,50000.0,13.85,15000,6669,0
660,32900.0,22.89,10950,16900,1
710,31000.0,33.6,5950,2174,0
675,52000.0,13.01,7000,10380,1
675,37332.0,22.44,15000,15325,1
675,110000.0,26.67,20000,6538,0
785,78000.0,28.95,23375,26286,1
690,20000.0,36.48,8000,7198,1
690,100000.0,32.67,35000,2232,0
690,56000.0,15.56,9550,3124,0
660,53000.0,14.42,5000,6003,1
660,89000.0,18.76,15000,13100,1
675,43000.0,21.92,6000,2627,1
670,28000.0,24.05,8000,3299,1
660,62000.0,3.23,8000,4669,1
710,100000.0,19.4,14000,32157,1
680,100000.0,15.83,20000,17258,1
725,95000.0,17.98,25000,41585,1
670,43000.0,10.55,8000,10183,1
685,65000.0,5.15,6500,7327,1
735,110000.0,19.82,5000,23094,1
740,165000.0,12.84,25000,19663,1
745,157200.0,13.6,5500,18310,1
690,58000.0,13.14,7000,9265,1
670,108216.0,21.52,35000,68992,0
710,250000.0,14.14,10000,32581,1
730,105000.0,22.88,34100,47026,1
660,30000.0,8.84,6000,9745,1
715,90000.0,33.91,24000,68718,1
665,35300.0,21.32,11000,10213,1
695,41033.53,31.62,6000,25688,1
700,62000.0,21.45,10000,12280,1
710,88418.0,23.93,18000,12580,1
780,96000.0,12.5,28800,9996,1
660,65000.0,17.52,2000,2990,1
675,53000.0,19.45,15000,16343,1
745,72500.0,24.45,24525,41986,1
680,90000.0,6.52,16000,9203,1
675,52000.0,16.87,7000,3405,1
665,245000.0,8.82,20000,30569,1
685,98000.0,11.85,14000,11686,1
705,80000.0,11.36,13500,5043,1
690,40000.0,28.02,12000,10039,0
785,185000.0,9.88,15500,30902,1
690,93000.0,33.31,24000,28048,1
670,40000.0,29.25,4000,5167,1
690,35000.0,9.02,10725,6517,1
685,80500.0,18.44,35000,38340,1
730,50000.0,18.39,16000,14306,1
680,80000.0,26.67,15000,33145,1
670,30000.0,10.8,15000,9283,1
710,28000.0,23.1,4000,6184,1
660,35000.0,14.3,6000,11195,1
685,64000.0,5.63,10000,15564,1
755,46000.0,18.84,7000,8995,1
680,150000.0,13.76,35000,26215,1
770,105000.0,2.08,8400,2037,1
680,84000.0,14.46,12000,9151,1
730,102471.69,20.52,30000,19055,1
730,45000.0,13.25,10500,6064,1
660,28269.0,20.51,10725,10996,1
725,58792.0,16.33,14000,13499,1
690,82000.0,8.99,7000,5356,1
680,155000.0,11.69,35000,9398,1
670,144000.0,21.97,7500,19698,1
665,100000.0,11.47,12000,13534,1
675,88000.0,11.17,2400,9177,1
690,30000.0,20.08,8000,7068,1
675,52000.0,31.39,13100,25122,1
690,65000.0,28.51,31200,44153,0
730,38400.0,11.19,2000,1413,1
690,200000.0,14.48,14400,57322,1
695,65000.0,25.98,30750,40226,1
660,70000.0,3.27,20000,7969,0
660,104000.0,29.15,21000,45783,1
680,30000.0,7.16,5800,5583,1
680,55000.0,25.11,18000,9875,0
665,92000.0,14.19,15550,51248,1
660,43280.0,17.89,9775,2386,1
675,33612.0,3.86,8000,3729,1
675,78000.0,24.09,3000,14284,1
675,70000.0,7.9,26000,13594,1
700,54000.0,30.71,12800,8320,1
785,77000.0,13.2,15000,11650,1
690,51000.0,14.54,21350,30327,0
710,52000.0,1.64,10000,2509,0
715,65000.0,19.46,18000,15850,0
665,112012.0,9.52,16000,15781,1
735,82000.0,24.41,16000,13909,1
680,18000.0,19.53,3500,3057,1
670,32000.0,21.76,11500,5556,0
730,42500.0,18.3,9000,14298,1
690,47000.0,21.27,17025,2074,0
770,110000.0,9.76,16000,9055,1
700,60000.0,12.2,8000,7984,1
680,52000.0,25.81,20000,19666,1
680,38000.0,25.14,13600,10351,1
660,85000.0,20.8,12000,24856,1
710,105000.0,20.43,1500,6163,1
695,112232.0,8.61,12000,29691,1
690,150000.0,21.82,35000,47587,1
665,55000.0,16.17,18000,16785,1
660,90000.0,3.21,11000,8348,1
660,70000.0,13.94,15000,8266,0
700,24000.0,18.5,10350,7945,1
670,97000.0,22.85,25000,32424,0
680,44000.0,18.09,10000,8282,1
660,65000.0,28.49,24000,894,1
685,31000.0,13.67,10800,9773,1
710,67500.0,12.69,6000,6003,1
720,31000.0,7.01,10000,6401,1
665,48000.0,15.93,12000,811,0
790,85000.0,5.17,16000,1658,1
685,59000.0,9.85,8400,2959,1
705,120000.0,11.28,12000,26145,1
705,75000.0,28.1,21000,33791,1
760,71000.0,13.91,20000,5753,1
710,60000.0,9.08,28000,9670,1
740,51000.0,22.64,19000,18704,1
660,130000.0,9.17,35000,19972,1
695,90000.0,10.29,15000,22344,1
730,84000.0,27.04,10000,4613,1
670,65000.0,23.72,6000,5167,1
670,50000.0,1.61,7500,4177,1
790,60000.0,15.86,25000,4755,1
685,68000.0,31.72,13000,17596,1
680,68000.0,34.65,8000,13234,1
665,44000.0,12.9,3200,1916,1
690,75000.0,4.94,12000,0,1
670,115000.0,9.31,14000,9171,1
675,40000.0,15.57,15000,13634,1
680,35000.0,15.71,12000,7204,1
800,133000.0,18.84,17950,5202,1
680,98000.0,16.36,30000,13839,1
705,43000.0,35.92,13825,2913,1
660,140000.0,18.23,6000,65481,1
665,65000.0,12.56,15000,12231,0
800,86000.0,26.97,8000,25571,1
680,110000.0,12.68,15600,12027,1
675,86700.0,10.77,16000,11016,1
660,18960.0,32.09,7950,5405,1
700,170000.0,12.47,23350,28550,1
765,256000.0,15.08,30000,30465,1
680,65000.0,12.8,15000,8351,1
705,55000.0,20.84,10000,4062,1
660,58000.0,25.7,20825,36441,0
660,40000.0,18.18,12000,6840,1
695,78000.0,18.07,16800,16846,1
665,60000.0,16.1,3700,2293,1
685,100000.0,21.56,12000,25662,1
710,22000.0,11.84,5000,6095,1
675,36000.0,22.57,13600,10192,1
740,72000.0,27.55,24000,31422,1
720,36000.0,29.43,17800,27490,1
680,100000.0,28.21,15000,53775,1
665,70200.0,2.03,20000,8657,0
675,32400.0,30.3,10000,6475,1
675,50000.0,17.17,20000,8790,1
705,44000.0,16.31,8950,8847,1
715,19300.0,17.66,8450,9485,1
695,30000.0,32.96,7150,4403,1
665,89000.0,20.58,16000,10167,1
730,55250.0,12.58,14525,10241,1
695,59033.0,24.76,10000,7396,1
725,82000.0,11.75,12000,1964,1
800,80000.0,23.33,25000,1725,1
675,44000.0,63.64,24000,31727,1
690,45000.0,9.63,18350,16171,0
660,100000.0,8.72,12000,7484,1
695,40000.0,18.99,5600,9003,1
685,71605.0,32.01,1600,36804,1
690,50000.0,20.74,24000,17579,0
715,40000.0,12.57,5000,12190,1
700,156000.0,10.55,18400,18312,0
700,65000.0,12.46,6000,1383,1
735,40000.0,28.95,8000,3542,1
705,170000.0,6.69,35000,5955,1
780,200000.0,9.83,16000,12159,1
660,27600.0,27.78,10000,9204,1
725,95000.0,30.6,23100,61928,1
720,13956.0,32.85,6675,13912,1
720,33000.0,8.47,11600,9130,1
670,50000.0,8.11,4000,6767,1
675,50000.0,34.28,21000,27092,0
680,35000.0,4.39,3175,4090,1
670,35000.0,15.23,5000,3614,1
675,88613.0,19.57,1750,14518,1
665,80000.0,12.9,20000,27956,1
705,459000.0,17.62,5000,29683,1
725,105000.0,18.15,15000,13051,1
700,59800.0,31.25,15600,17172,1
710,59000.0,11.66,7200,6732,1
705,200000.0,4.14,20000,22281,1
725,42000.0,10.77,3500,2978,1
685,60000.0,23.83,27600,27635,1
680,126500.0,2.6,25000,6658,1
690,60000.0,14.52,16000,1938,0
665,62000.0,20.13,20000,12319,0
680,55000.0,17.39,12000,4911,1
675,65000.0,5.37,4925,28,1
675,473000.0,2.31,12000,38174,1
690,175000.0,5.9,35000,15882,0
710,42000.0,25.8,17000,8510,1
715,49129.0,11.63,2950,8656,1
770,150000.0,11.1,20000,25100,1
665,130000.0,19.84,28000,23793,1
660,90000.0,20.65,20000,15710,1
730,170000.0,0.35,26000,2005,1
725,110000.0,14.48,28000,16842,1
725,45000.0,31.91,17725,19362,0
830,65314.0,17.53,24000,6718,1
695,79000.0,29.59,25975,41808,0
700,38500.0,15.59,16000,14402,1
710,48000.0,14.88,6000,22199,1
680,42000.0,33.91,15950,11745,1
695,65000.0,18.23,6000,7324,1
670,55000.0,22.45,6025,9209,1
700,100000.0,9.05,25000,21796,1
665,53800.0,0.89,4200,533,1
800,8796.0,7.91,4375,278,0
665,97000.0,19.82,10375,10829,1
680,50000.0,33.15,5000,5049,1
670,23304.0,33.52,5000,8067,1
700,50000.0,29.6,24000,12138,0
700,80000.0,11.66,11000,7132,1
670,125000.0,26.63,11875,3941,0
705,38309.0,22.24,12000,12080,1
705,80000.0,15.9,12000,19945,1
685,58000.0,25.12,20000,31257,0
665,32000.0,30.61,12000,46296,0
665,160300.0,9.43,35000,26395,0
710,82000.0,35.57,31750,19655,1
675,52000.0,10.78,14200,14264,1
710,50000.0,10.49,5600,4441,1
685,62500.0,22.5,27450,8557,1
695,79000.0,26.64,7200,53869,1
665,28000.0,15.99,6000,2896,1
670,85000.0,10.85,7800,2625,1
700,38000.0,23.88,10000,9951,1
660,55000.0,23.81,7000,4350,1
675,36000.0,31.83,8500,3597,0
745,494000.0,13.07,30000,70912,1
665,40000.0,14.34,5400,4019,1
760,40000.0,20.31,5000,9721,1
730,55000.0,26.31,9000,8491,1
685,40000.0,25.59,10000,4213,1
695,39000.0,19.54,14000,5980,1
700,65000.0,17.78,5000,41020,1
715,115000.0,11.07,28000,23159,1
660,50000.0,16.15,10000,12441,0
675,100000.0,6.04,28000,6016,1
805,65000.0,20.99,15000,7670,1
725,81000.0,10.61,14075,7751,1
715,22272.0,12.18,8000,6847,1
680,185000.0,6.56,15000,6638,1
680,84000.0,25.94,9600,28217,1
665,49000.0,3.21,4850,2740,1
685,75000.0,12.0,23900,16389,1
670,24000.0,5.9,7675,939,0
720,35000.0,38.24,15400,8760,0
680,54000.0,21.91,2000,5107,1
715,21400.0,14.08,8125,2412,1
690,39000.0,16.83,8000,3395,1
720,28000.0,28.16,4300,4272,1
690,80000.0,9.24,4000,487,1
700,60000.0,12.8,25000,11553,1
765,105300.0,29.73,6800,6871,1
715,105000.0,21.43,35000,41000,1
660,58000.0,23.07,8500,8955,1
685,114000.0,12.32,9000,16496,1
770,48221.0,19.36,14400,6394,1
730,105640.0,13.35,14400,24830,1
685,60000.0,26.84,10000,4745,1
695,30000.0,10.44,7525,6641,1
700,125000.0,25.08,30000,71448,1
715,36000.0,12.9,3500,2453,1
670,42000.0,14.54,12000,12697,1
670,41244.0,21.38,4000,3759,1
680,105000.0,12.71,20000,13963,1
680,250000.0,19.18,35000,57142,1
705,40000.0,27.03,5825,4897,1
660,42000.0,5.14,2000,700,1
660,72524.0,7.15,17000,17091,1
680,35000.0,20.34,12575,8167,1
690,38000.0,9.54,6000,8622,1
685,150000.0,25.83,35000,23935,1
760,60000.0,2.5,10000,2464,0
675,61000.0,18.04,9000,8841,1
685,30000.0,27.2,5000,3428,0
660,27000.0,17.47,6000,4805,1
670,53000.0,6.14,7625,7863,1
665,75000.0,21.98,33000,608,0
660,52414.0,22.99,8500,3830,1
680,75000.0,14.29,15000,1832,1
720,48000.0,33.55,9000,15035,1
715,110000.0,23.89,35000,59681,1
675,97000.0,10.5,12000,18293,1
695,27840.0,19.9,7850,8056,1
660,28500.0,21.18,6200,7716,0
665,40000.0,20.4,10000,12814,0
665,70000.0,9.74,5000,5634,0
720,98000.0,22.88,28000,25558,1
710,45000.0,34.03,15375,9489,1
720,76400.0,18.63,17625,28969,1
665,74000.0,16.27,10000,7769,1
690,60000.0,9.58,7675,3835,1
685,100000.0,20.36,4200,11394,1
665,88683.0,11.27,5500,1176,1
660,125000.0,9.25,18000,9441,1
660,40000.0,15.1,5500,5597,1
660,59000.0,16.5,8400,15729,1
670,27268.0,35.19,10000,6137,1
685,45000.0,11.46,15000,11343,0
665,64000.0,26.76,5000,15827,1
730,52000.0,17.68,6500,15092,1
705,85000.0,21.64,15000,14253,1
700,700000.0,8.11,15000,139538,1
675,40000.0,21.42,11950,3075,0
705,33200.0,23.86,13200,2251,1
810,69499.0,6.48,15000,37861,1
690,135000.0,23.32,35000,53302,1
690,100000.0,23.93,35000,77123,1
675,35600.0,11.48,12100,1761,0
680,165000.0,14.67,35000,12857,1
740,170000.0,16.7,21500,14018,1
710,110000.0,27.19,35000,49244,1
780,659000.0,10.39,30000,19585,1
710,87000.0,29.14,21825,8830,0
685,150000.0,12.32,14000,4315,1
660,75000.0,14.35,16000,10477,1
660,56000.0,19.72,13600,11518,1
710,53000.0,11.78,11400,11768,1
670,45000.0,23.65,13000,8285,1
670,47000.0,27.11,15600,13671,1
695,52000.0,30.67,6600,4289,0
685,44000.0,22.12,8000,6656,1
660,139000.0,16.64,35000,33307,1
725,20800.0,18.12,7200,3208,1
735,330000.0,2.83,28000,21676,1
660,80500.0,28.53,20000,13417,0
670,134290.0,22.49,21000,18706,1
690,172400.0,16.87,24000,19296,1
695,145000.0,17.6,28000,47384,1
700,61000.0,14.99,27975,8195,1
665,100000.0,39.89,35000,97374,0
795,100000.0,24.62,15000,3550,1
715,55000.0,7.84,5000,10771,1
695,62500.0,27.3,12000,34285,1
705,68000.0,19.18,12000,28362,1
735,89498.94,11.99,10000,5002,1
660,52000.0,16.73,23975,9771,1
660,50000.0,11.28,8000,2577,1
695,110000.0,17.57,19650,29886,1
670,65000.0,21.25,11700,8936,1
675,40000.0,7.88,1500,986,1
730,52000.0,9.28,21000,4677,0
675,195000.0,18.2,30000,43320,1
670,37000.0,4.38,7875,4028,0
670,35000.0,11.95,14000,8295,0
675,95000.0,5.15,7500,6323,1
745,78070.0,18.91,18000,55391,1
730,55000.0,26.58,14700,14898,1
735,57000.0,4.63,7000,4690,1
665,38000.0,4.9,4300,4596,1
660,42000.0,26.14,12000,7322,1
665,56000.0,13.97,5000,8794,1
670,75000.0,24.88,21275,34056,0
710,75000.0,16.64,28000,32058,1
680,60000.0,20.52,20000,24177,1
730,20000.0,19.57,6125,448,0
695,50000.0,24.6,7000,7089,1
735,87000.0,20.06,28000,39116,1
700,53000.0,22.94,15600,18742,1
720,162115.0,32.48,35000,40056,1
680,34000.0,26.65,8000,11526,1
675,72000.0,19.0,6350,975,0
670,55000.0,13.2,21000,10408,1
695,72000.0,21.73,12000,19035,0
665,50000.0,2.21,15000,5107,1
660,130000.0,5.29,20000,23427,1
705,43000.0,19.37,20000,17087,0
690,140000.0,8.48,35000,3697,0
670,29015.0,18.82,8000,4199,1
660,17000.0,18.08,5000,4423,1
690,64543.0,14.13,16000,5235,1
670,60000.0,28.86,18000,10156,1
665,38000.0,21.54,10100,3717,0
675,88000.0,11.67,10000,3709,1
670,45000.0,16.77,10775,2071,1
685,57000.0,27.39,21375,26864,1
755,30000.0,32.28,1600,4653,1
685,46800.0,20.64,19500,22709,1
730,100000.0,17.5,20000,29226,0
735,36000.0,7.93,7100,7208,1
700,50000.0,23.16,14000,15362,1
730,85000.0,27.35,24000,20350,1
720,60000.0,21.64,16000,30952,1
660,70000.0,30.77,9000,20514,1
710,58000.0,25.72,6500,20557,1
665,36000.0,10.23,10000,8944,0
695,81000.0,20.62,28000,50636,1
675,45000.0,8.64,2500,510,1
665,40000.0,18.57,10000,9957,1
675,85000.0,28.29,5000,18568,1
700,62000.0,26.56,15000,27438,1
675,58000.0,16.8,18000,23762,1
695,120000.0,13.87,9100,2821,1
715,69500.0,30.91,20000,9438,1
710,47000.0,6.72,16000,922,0
665,70000.0,22.12,10650,12278,1
675,100000.0,9.12,13325,8210,1
740,75000.0,19.5,12000,6398,1
730,40000.0,8.34,8325,8938,1
670,70000.0,10.32,5575,12087,1
665,73194.0,25.1,21450,18651,1
710,60000.0,17.07,12000,13349,1
660,175000.0,7.01,14000,19468,1
680,40000.0,25.14,12000,11479,1
700,80000.0,14.39,14000,28820,1
770,72000.0,14.12,35000,16877,0
690,100000.0,25.33,8400,22156,1
710,130000.0,28.08,15000,8408,1
720,55000.0,22.37,1500,3216,1
675,80000.0,34.1,25000,7056,1
665,55490.0,15.94,10000,10998,1
670,48000.0,23.95,20000,22215,0
705,58000.0,10.16,21000,5021,1
710,81471.0,17.82,12300,12598,1
700,75509.0,26.06,10000,12250,1
700,38000.0,19.2,7000,5009,0
700,48219.0,23.2,17350,1446,0
660,50000.0,3.53,22950,4272,0
665,45000.0,15.31,10000,8891,1
800,48000.0,16.53,3600,3195,1
725,63000.0,28.32,5000,8195,1
695,75000.0,8.8,10000,9182,1
705,157000.0,17.67,35000,42834,1
665,80000.0,14.72,10000,9894,1
660,100000.0,16.09,15000,18512,1
705,60000.0,13.18,6000,16081,1
760,27684.0,13.91,10925,2417,1
685,70000.0,15.42,14000,14726,1
765,44000.0,19.02,20000,18896,1
660,40100.0,7.42,2525,2757,1
660,35000.0,18.45,15000,7274,1
765,40000.0,32.28,6500,7063,1
665,90000.0,9.77,12150,8482,1
675,65000.0,25.31,12275,17153,1
660,110800.0,26.54,20000,13756,1
710,64962.97,23.11,12500,13784,1
670,100000.0,11.88,35000,34721,1
690,85000.0,15.35,8500,9395,1
665,30000.0,15.6,2400,1695,1
820,80000.0,17.7,14400,3628,1
695,27000.0,38.44,6000,34058,0
685,24000.0,20.25,7250,2071,1
685,90000.0,21.48,35000,18086,0
675,39000.0,20.4,13425,13363,1
690,73000.0,24.4,10800,15167,1
680,70000.0,15.91,20000,10307,0
710,100000.0,14.87,25000,44948,1
715,60000.0,15.46,5000,10039,1
660,70000.0,16.29,7000,6391,1
670,60000.0,34.52,10000,14658,0
685,73000.0,28.79,4000,7179,1
690,78000.0,39.25,6550,66355,1
720,53700.0,19.11,10000,11234,1
660,35000.0,19.34,14000,2413,0
670,112455.0,19.44,31200,10078,0
735,120000.0,29.4,35000,28869,1
690,29360.0,21.26,10000,7919,1
735,44000.0,24.82,10500,11101,1
755,145000.0,21.89,12000,13214,1
660,99800.0,15.68,11200,23392,1
670,100000.0,13.88,20000,21991,0
710,65000.0,15.66,25000,15074,1
700,103100.0,11.26,35000,96722,1
665,69000.0,8.45,2500,10435,1
665,55000.0,32.54,21425,22099,1
725,32000.0,38.9,15000,22926,1
675,99944.0,21.0,10000,10407,1
685,31720.0,29.81,12000,7866,1
720,136000.0,8.74,30000,36384,1
675,45000.0,20.67,17100,2780,0
695,250000.0,14.07,17000,54509,0
680,190000.0,6.3,32000,23062,1
755,200000.0,9.85,16000,22918,1
710,76000.0,22.2,12600,14994,1
660,32000.0,15.88,7200,4410,1
680,70000.0,19.39,35000,38718,1
665,35568.0,19.57,8100,9931,1
665,46419.0,24.87,10000,5871,1
660,63814.0,18.49,15000,2144,1
705,75000.0,20.57,21000,9617,1
660,101000.0,21.13,11200,11884,1
690,59500.0,21.57,7925,14991,1
670,45000.0,16.53,12000,12359,1
670,95000.0,10.39,10000,2101,1
670,38000.0,27.86,8000,18280,1
660,65000.0,4.97,10000,10017,1
765,35000.0,8.33,15500,2,1
660,18000.0,14.07,7125,9087,1
675,84000.0,17.17,35000,26756,1
675,64236.0,16.83,22200,17795,1
710,55000.0,22.56,15000,4121,0
